message,label
"Спасба ребята, всем харошыва вечира❤",not spam
"⚫️⚫️⚫️⚫️⚫️⚫️⚫️⚫️
⚡️⚡️⚡️⚡️⚡️⚡️⚡️⚡️


⚡️ ⚡️⚡️⚡️⚡️⚡️⚡️⚡️

📌  Ежедневник: 
⠀⚫️ Кто такой спонсор? 
«…определение спонсора: это член Анонимных Наркоманов, живущий по программе выздоровления, который желает и готов строить с нами особые доверительные и надежные отношения», IP № 11, Спонсорство,  новая редакция 

📌 Дополнительные темы:
⚫️Безусловное принятие себя, непротиворечащее с духовными принципами - что это для меня и насколько оно возможно?

⭐️ Бочонки от 1 до 500 
🟣 236) Мой ущерб другим людям и его возмещение (опыт 8 и 9 шагов)
🟣30) Негативное отношения к критике
🟣295) Ощущение одиночества в употреблении и в чистоте
🟣351) Часто ли я разочаровываюсь в людях? Что этому способствует?
🟣 134) Проявляются ли у меня злопамятность и мстительность?
🟣 324) Групповое сознание – как я его понимаю и важно ли оно для меня?

🩵Новички: 
⭐️
❤️ До 30 Дней: 
❤️

🔥Юбиляры:
🔥Александр - 31 день 
🔥Лена - 10 месяцев 
🔥Женя - 114 дней 


💡Регламент ❄️ 6 минут

💬ОЧЕРЕДЬ:
💬Эльвира
💬Света
💬Оля
💬Юля

💭Непреодолимое:
💭Саша

Занять очередь пишите:
📝ИМЯ+111
⚫️⚫️⚫️⚫️⚫️⚫️⚫️⚫️⚫️
⚡️Воздержитесь, пожалуйста, от мата и названий веществ  во время высказывания 
⚫️⚫️⚫️⚫️⚫️⚫️⚫️⚫️⚫️
⚡️ ОЧЕРЕДЬ ЗАКРЫТА
⚫️⚫️⚫️⚫️⚫️⚫️⚫️⚫️⚫️",not spam
"Лиза, урааа!!! 👏",not spam
Всем привет! 🌺❤️ Юля наокоманка,not spam
Аня 111,not spam
"Лика зависимая , с вами",not spam
"Ира, наркоманка на вашей группе впервые",not spam
"💛🌘🖤 8 февраля 🖤🌒💛


Темы:
🌸 Духовные принципы: ""Готовность идти вперед с верой ""


🌺


🗣 Регламент: 6 минут


🌱 Новички:

⚘️ 1 раз: Ира💓, 

🏵 До 30 дней: 

💐 Юбиляры: Лиза 1 месяц🌸



🪴 Очередь:


⭐️ Очередь открыта ⭐️",not spam
Всем привет Лора зависимая,not spam
Вика - впервые на группе,not spam
111,not spam
Анастасия ✋,not spam
Лиза 111,not spam
У меня сегодня 1год и 3 месяца чистого времени,not spam
Лика 111,not spam
Юля 111,not spam
"Если возможно, хочу задать дополнительную тему - Как найти спонсора, ваш опыт, на что обратить внимание?",not spam
Саня 111,not spam
Поддержка тебе Сергей 🤝,not spam
Добрый вечер,not spam
"Хочу добавить тему - где искать спонсора? Мне повезло найти в домашней группе, но не у всех так получилось - интересно послушать опыт где нашли, особенно @KatKas18 , после твоего рассказа)",not spam
Вадим 111,not spam
"хочу добавить вопрос на обсуждение - где найти спонсора?

Мне повезло найти на домашней группе, но у всех так вышло. Хочу пронести ваш опыт, поделиться им с  человеком который ищет.",not spam
"❄️ ПОЛЕВАЯ-ОНЛАЙН ❄️
▫️▫️8 февраля▫️▫️
Приветствуем на закрытом онлайн собрании  группы Полевая сообщества Анонимные Наркоманы. 

❗️ТЕМЫ:
• Ежедневник : Кто такой спонсор? 
• Для чего мне нужен спонсор? (ОПЫТ) 
-где найти спонсора

❗️Так же можно предложить свою тему в чате 
  
📌 НОВИЧКИ:
📌 ДО 30 ДНЕЙ: 
📌 ЮБИЛЯРЫ: 
📌 ПЕРВЫЙ РАЗ на Полевой: Сергей 👍

📝 ИМЯ+111 чтобы встать в очередь 
▶️Регламент: 5 минут
⏳Собрание идет с 22:00 до 23:00 

✅ ОЧЕРЕДЬ ОТКРЫТА 
Сергей 
Алла
Аня
Сергей 
Саня
Вадим

🛑 Просим вас соблюдать чистоту чата во время собрания.

7️⃣  традиция группы ""Полевая""

ЕРИП = Банковские фин. услуги => Банки НКФО => Альфа-Банк => Пополнение счета => BY74ALFA301432DK5V0010270000 ( БЕЗ КОМИССИИ)
Или переводом по номеру карты: 9112 3810 1072 5224
Для владельцев карты Альфа Банка перевод можно сделать в интернет банкинге по номеру телефона +375336629021

❕Новичков и гостей это не касается",not spam
"Оля, спасибо за твой опыт 💕",not spam
Софа 111,not spam
Спасибо большое за поддержку 🙏,not spam
Марина 111,not spam
Вика 111,not spam
"❄️ ПОЛЕВАЯ-ОНЛАЙН ❄️
▫️▫️8 февраля▫️▫️
Приветствуем на закрытом онлайн собрании  группы Полевая сообщества Анонимные Наркоманы. 

❗️ТЕМЫ:
• Ежедневник : Кто такой спонсор? 
• Для чего мне нужен спонсор? (ОПЫТ) 
-где найти спонсора

❗️Так же можно предложить свою тему в чате 
  
📌 НОВИЧКИ:
📌 ДО 30 ДНЕЙ: 
📌 ЮБИЛЯРЫ: 
📌 ПЕРВЫЙ РАЗ на Полевой: Сергей 👍

📝 ИМЯ+111 чтобы встать в очередь 
▶️Регламент: 5 минут
⏳Собрание идет с 22:00 до 23:00 

✅ ОЧЕРЕДЬ ОТКРЫТА 
Сергей 
Алла
Аня
Сергей 
Саня
Вадим
Марина 

🛑 Просим вас соблюдать чистоту чата во время собрания.

7️⃣  традиция группы ""Полевая""

ЕРИП = Банковские фин. услуги => Банки НКФО => Альфа-Банк => Пополнение счета => BY74ALFA301432DK5V0010270000 ( БЕЗ КОМИССИИ)
Или переводом по номеру карты: 9112 3810 1072 5224
Для владельцев карты Альфа Банка перевод можно сделать в интернет банкинге по номеру телефона +375336629021

❕Новичков и гостей это не касается",not spam
Спасибо за опыт Всем.,not spam
"Спасибо всем за опыт, группу и служения❤️",not spam
Всем спасибо ❤️,not spam
"Вадим, спасибо за опыт, поддержка тебе",not spam
Иван 7,not spam
❤️,not spam
❤️,not spam
💗,not spam
❤️,not spam
Влада 👋🏻,not spam
💓Очередь закрыта 💓,not spam
"💷🌹💶
Для того, чтобы положить деньги в 7-ю традицию, их можно перевести на карту Сбербанка

4817760303189413

Татьяна В

Просьба НЕ ДОБАВЛЯТЬ комментарии к переводу
💶🌹💷

🪙🪙🪙🪙🪙🪙🪙🪙🪙🪙",not spam
Юлия🦋🩷,not spam
Готов стать спонсором.,not spam
"Спасибо , за служения , группу , опыт 🤝🩷",not spam
"❄️ ПОЛЕВАЯ-ОНЛАЙН ❄️
▫️▫️8 февраля▫️▫️
Приветствуем на закрытом онлайн собрании  группы Полевая сообщества Анонимные Наркоманы. 

❗️ТЕМЫ:
• Ежедневник : Кто такой спонсор? 
• Для чего мне нужен спонсор? (ОПЫТ) 
-где найти спонсора

❗️Так же можно предложить свою тему в чате 
  
📌 НОВИЧКИ:
📌 ДО 30 ДНЕЙ: 
📌 ЮБИЛЯРЫ: 
📌 ПЕРВЫЙ РАЗ на Полевой: Сергей 👍

📝 ИМЯ+111 чтобы встать в очередь 
▶️Регламент: 5 минут
⏳Собрание идет с 22:00 до 23:00 

✅ ОЧЕРЕДЬ ОТКРЫТА 
Сергей 
Алла
Аня
Сергей 
Саня
Вадим
Марина 

🛑 Просим вас соблюдать чистоту чата во время собрания.

7️⃣  традиция группы ""Полевая""

ЕРИП = Банковские фин. услуги => Банки НКФО => Альфа-Банк => Пополнение счета => BY74ALFA301432DK5V0010270000 ( БЕЗ КОМИССИИ)
Или переводом по номеру карты: 9112 3810 1072 5224
Для владельцев карты Альфа Банка перевод можно сделать в интернет банкинге по номеру телефона +375336629021

❕Новичков и гостей это не касается",not spam
Готов стать спонсором АН,not spam
+,not spam
❤️,not spam
🙏,not spam
🐝,not spam
Про финансы отзывается,not spam
Спасибо девочки за группу ❤️,not spam
Возвращайся 💓,not spam
Можно я прочитаю только сегодня ?,not spam
Конечно,not spam
"Если есть какие-то специальные группы / чаты для поиска спонсора, буду благодарна, если поделитесь 🙏",not spam
Отправлю в личку,not spam
Спасибо за группу!,not spam
888,not spam
❤️❤️❤️,not spam
888,not spam
Спасибо вам!,not spam
Спасибо за собрание ❤️,not spam
Всем вам спасибо❤️,not spam
Спасибо за группу ♥️,not spam
"08.01.2025  23:00
Ведущий @ChakNorris07 / Соорг @Milankina_13 
Новички - в пути...
До 30 дней - 2
Юбиляры - 6
Участников (Макс) - 14
Спасибо ❤️",not spam
"🌟 ТОЛЬКО СЕГОДНЯ! 🌟
Группа «Альтернатива 138» приглашает вас на  собрание в формате живое + онлайн! 🎤💻
Возможность подключиться онлайн, если не можешь прийти лично.
Ты нужен нам! 
📅 Когда? Сегодня14:30 по МСК(19:30 время ИРК !
📍 Где? В нашем уютном  чатике https://t.me/+WYoexGAovXI5MzU6
🚀 
Добавляйся в чат, приходи — мы ждем именно тебя! 💬👥",not spam
"🌟 ТОЛЬКО СЕГОДНЯ! 🌟
Группа «Альтернатива 138» приглашает вас на  собрание в формате живое + онлайн! 🎤💻
Возможность подключиться онлайн, если не можешь прийти лично.
Ты нужен нам! 
📅 Когда? Сегодня14:30 по МСК(19:30 время ИРК !
📍 Где? В нашем уютном  чатике https://t.me/+WYoexGAovXI5MzU6
🚀 
Добавляйся в чат, приходи — мы ждем именно тебя! 💬👥",not spam
"🔠🔠🔠🔠🔠🔠🔠🔠🔠
🔠🔠
🔠🔠🔠🔠🔠🔠🔠

9️⃣ 🔠🔠🔠🔠🔠🔠🔠

💜 Принятие себя. 
🌟«Принимая себя, мы впускаем других людей в свою жизнь, причем впервые в жизни мы можем сделать это бескорыстно», IP № 19, Принятие себя 

📍Многие из нас никогда не чувствовали сопричастности ни с чем, с самого раннего детства. Какой бы большой ни была компания людей, мы никогда не ощущали себя ее частью. Нам было очень сложно влиться в коллектив. Глубокая неуверенность в себе заставляла думать, что, если мы позволим другим узнать нас получше, мы будем отвергнуты. 

📍Возможно, именно на этой почве эгоцентризма и начала прорастать наша зависимость. Многие из нас скрывали боль отчуждения под маской безразличия. Мы говорили, обращаясь ко всему миру: «Я вам не нужен? Отлично, тогда мне тоже никто не нужен. У меня есть наркотики, и я  могу сам о себе позаботиться!». Чем дальше прогрессировала наша зависимость, тем выше становилась стена, которую мы строили вокруг себя. 

📍Эти стены начинают рушиться, когда мы находим принятие среди других выздоравливающих зависимых. Другие люди принимают нас, и тогда мы начинаем учиться важному принципу принятия себя.  А когда мы начинаем принимать себя, мы можем позволить другим принять участие в нашей жизни, не боясь, что нас отвергнут. 

💜Только сегодня: Меня приняли в АН; я  чувствую себя здесь в своей тарелке. Сегодня, впуская других в мою жизнь, я чувствую себя в безопасности.",not spam
"🔠🔠🔠🔠🔠🔠🔠🔠🔠
🔠🔠
🔠🔠🔠🔠🔠🔠🔠

9️⃣ 🔠🔠🔠🔠🔠🔠🔠

💜 Принятие себя. 
🌟«Принимая себя, мы впускаем других людей в свою жизнь, причем впервые в жизни мы можем сделать это бескорыстно», IP № 19, Принятие себя 

📍Многие из нас никогда не чувствовали сопричастности ни с чем, с самого раннего детства. Какой бы большой ни была компания людей, мы никогда не ощущали себя ее частью. Нам было очень сложно влиться в коллектив. Глубокая неуверенность в себе заставляла думать, что, если мы позволим другим узнать нас получше, мы будем отвергнуты. 

📍Возможно, именно на этой почве эгоцентризма и начала прорастать наша зависимость. Многие из нас скрывали боль отчуждения под маской безразличия. Мы говорили, обращаясь ко всему миру: «Я вам не нужен? Отлично, тогда мне тоже никто не нужен. У меня есть наркотики, и я  могу сам о себе позаботиться!». Чем дальше прогрессировала наша зависимость, тем выше становилась стена, которую мы строили вокруг себя. 

📍Эти стены начинают рушиться, когда мы находим принятие среди других выздоравливающих зависимых. Другие люди принимают нас, и тогда мы начинаем учиться важному принципу принятия себя.  А когда мы начинаем принимать себя, мы можем позволить другим принять участие в нашей жизни, не боясь, что нас отвергнут. 

💜Только сегодня: Меня приняли в АН; я  чувствую себя здесь в своей тарелке. Сегодня, впуская других в мою жизнь, я чувствую себя в безопасности.",not spam
https://chat.whatsapp.com/J0SjrBW3lz07CcVaopz8gY,not spam
Есть соорганизатор на сейчас?,not spam
Давай я буду,not spam
"Девчонки, привет. А запись будет семинара? Очень хотелось послушать, а у меня как раз занятие в это время..... Хотелось послушать😁",not spam
"Да, запись будет, скинем сюда потом",not spam
Спасибо ❤️,not spam
"На группе АН ДОНБАСС есть свободные служения ⬇️

ВЕДУЩИЙ СОБРАНИЙ:

• по вторникам - собрание 22:00 - 23:15 мск

• по средам - собрание 8:00 - 9:15 мск

• по средам - собрание 12:00 - 13:15 мск

• по средам - собрание 22:00 - 23:15 мск

• по четвергам - собрание 12:00 - 13:15 мск

• по пятницам - собрание 18:00 - 19:15 мск

• по субботам - собрание 18:00 - 19:15 мск

Требование к служению ведущего: срок ч.в. от 30 дней

РАССЫЛКА ОБЪЯВЛЕНИЙ:

• ежедневное служение

Требование к служению по рассылке объявлений: срок ч.в. от 30 дней

ТЕХПОДДЕРЖКА: 

• на разные дни и разное время

Требование к служению техподдержки: срок ч.в. от 7 дней

За информацией обращаться: @d_shestakovsky, @goldenandy999",not spam
"09.02.2025  11:00
Ведущий Анжей / Соорг @Milankina_13 
Новички - в пути...
До 30 дней - 1
Юбиляры - 7
Участников (Макс) - 9
Спасибо 🖤",not spam
Девочки меня выкидывает,not spam
Только у меня проблемы,not spam
"@O_S_1103 Привет, у тебя что то случилось?",not spam
Анастасия❤️❤️❤️Спасибо большое за семинар. Было очень интересно,not spam
"СРОЧНО!!!!СРОЧНО!!!!!
Онлaйн рaбoтa
850-1050$ нeделя 
1-3  чaca в дeнь
Без вложений 
ВСЯ ИНФА В БИО ПРОФЕЛЯ",not spam
"Дорогие друзья!

Приглашаем вас присоединиться к онлайн-собранию группы ""Сейчас"" из Горно-Алтайска, которое проходит каждое воскресенье в 14:00 по московскому времени. Формат группы: живая + онлайн, так что вы можете выбрать наиболее удобный для вас способ участия. 

Добро пожаловать выздоравливать вместе с нами! Скоро начнем!

С нетерпением ждем встречи с вами!

https://t.me/+kOD80yeclR80YWFi",not spam
"Дорогие друзья!

Приглашаем вас присоединиться к онлайн-собранию группы ""Сейчас"" из Горно-Алтайска, которое проходит каждое воскресенье в 14:00 по московскому времени. Формат группы: живая + онлайн, так что вы можете выбрать наиболее удобный для вас способ участия. 

Добро пожаловать выздоравливать вместе с нами! Скоро начнем!

С нетерпением ждем встречи с вами!

https://t.me/+kOD80yeclR80YWFi",not spam
"@Sofiya_Sofia солнце, тут гондоны кидают говном в NAашу Первую традицию🙄",not spam
И в Десятую тоже...,not spam
"💧Собрание Живая вода NA telege уже началось, заходи ✨

🤍Добро пожаловать делиться опытом, силой и надеждой ⬅️",not spam
"💧Собрание Живая вода NA telege уже началось, заходи ✨

🤍Добро пожаловать делиться опытом, силой и надеждой ⬅️",not spam
Если нужны деньги и легкая работа - пишите,not spam
"Ребята,привет,Самара есть?",not spam
"🌸 🐰 🌸 ИНТЕРДЕВОЧКИ 🌸 🐰 🌸

 9️⃣ февраля

Тема спикерской

🦋 Интервью 🦋

🔘Новички: 
🔘1 раз:
🔘До 30 дней: 
🔘Юбиляры: 

👉 Очередь на вопросы:",not spam
888,not spam
можно будет вопрос задать?,not spam
Конечно,not spam
тут?,not spam
Напиши его сюда или в очередь могу поставить,not spam
в очередь,not spam
"🌸 🐰 🌸 ИНТЕРДЕВОЧКИ 🌸 🐰 🌸

 9️⃣ февраля

Тема спикерской

🦋 Интервью 🦋

🔘Новички: 
🔘1 раз:
🔘До 30 дней: 
🔘Юбиляры: 

👉 Очередь на вопросы: Сабина",not spam
Я может прослушала 😅 пишешь ли самоанализ а если пишешь как он тебе помогает?,not spam
а вы могли бы отправить горячих звонков ватсап?,not spam
группу.,not spam
"Всем , привет 🌺
Таня , зависимая .
Таня 111",not spam
"🔠🅰️🔠🔠🅰️🔠
🔠🔠🔠🔠🔠🔠
РАСПИСАНИЕ СОБРАНИЙ и СВОБОДНЫЕ СЛУЖЕНИЯ 
🔤🔤🔤🔤🔤
🔤🔤🔤🔤🔤🔤🔤🔤

https://t.me/c/1868379154/26887

Служение свободно ❌
Служащий есть ✅

🛥 СОБРАНИЕ КОРАБЛЬ –  гибкий график, ведущий заблаговременно оповещает чат о собрании ✅

Тематические собрания: 

ПН - ЖИТЬ ЧИСТЫМИ ✅
ВТ - ПРИНЦИПЫ ❌
СР - ЭРКИП ✅
ЧТ - ЯЩ ПАНДОРЫ+СП-ВО ❌
ПТ - БАЗОВЫЙ ТЕКСТ ❌
СБ - ТОЛЬКО СЕГОДНЯ ❌
ВС - ЛОВУШКА 10 (10 ШАГ) (1, 2, 4, 5-е) ✅
3-е ВС - СЛУЖЕНИЕ В АН ✅

По поводу служения писать @shimon_x12

⚙️  Рабочее собрание - внепланово по договоренности со служащими.

Собрания  https://t.me/+DdyS3bO9GrI3NzUy

Рабочий чат https://chat.whatsapp.com/D7DpJg5IF9pJNEhwoPZPeN

ONLINE ЧАЙНАЯ ☕️🫖
https://t.me/+I1HrbByKNYpkZDBi",not spam
"🔠🅰️🔠🔠🅰️🔠
🔠🔠🔠🔠🔠🔠
РАСПИСАНИЕ СОБРАНИЙ и СВОБОДНЫЕ СЛУЖЕНИЯ 
🔤🔤🔤🔤🔤
🔤🔤🔤🔤🔤🔤🔤🔤

https://t.me/c/1868379154/26887

Служение свободно ❌
Служащий есть ✅

🛥 СОБРАНИЕ КОРАБЛЬ –  гибкий график, ведущий заблаговременно оповещает чат о собрании ✅

Тематические собрания: 

ПН - ЖИТЬ ЧИСТЫМИ ✅
ВТ - ПРИНЦИПЫ ❌
СР - ЭРКИП ✅
ЧТ - ЯЩ ПАНДОРЫ+СП-ВО ❌
ПТ - БАЗОВЫЙ ТЕКСТ ❌
СБ - ТОЛЬКО СЕГОДНЯ ❌
ВС - ЛОВУШКА 10 (10 ШАГ) (1, 2, 4, 5-е) ✅
3-е ВС - СЛУЖЕНИЕ В АН ✅

По поводу служения писать @shimon_x12

⚙️  Рабочее собрание - внепланово по договоренности со служащими.

Собрания  https://t.me/+DdyS3bO9GrI3NzUy

Рабочий чат https://chat.whatsapp.com/D7DpJg5IF9pJNEhwoPZPeN

ONLINE ЧАЙНАЯ ☕️🫖
https://t.me/+I1HrbByKNYpkZDBi",not spam
"Таня, привет!",not spam
"Анжелика спасибо за честность, за доверие и опыт!!! 


Всем спасибо 🙏💕",not spam
Жду запись😘,not spam
Запиши пожалуйста в очередь на вопрос к Лике 🙏,not spam
"🌸 🐰 🌸 ИНТЕРДЕВОЧКИ 🌸 🐰 🌸

 9️⃣ февраля

Тема спикерской

🦋 Интервью 🦋

🔘Новички: 
🔘1 раз:
🔘До 30 дней: 
🔘Юбиляры: 

👉 Очередь на вопросы: Сабина, Настя, Таня",not spam
"⚡️💸⚡️💸⚡️💸⚡️
Для того, чтобы положить деньги в 7-ю традицию, их можно перевести на карту Сбербанка

4817760303189413

Татьяна В

Просьба НЕ ДОБАВЛЯТЬ комментарии к переводу
⚡️💸⚡️💸⚡️💸⚡️",not spam
"Добро пожаловать на спикерскую в гр. NA СВЕТ, которая состоится Сегодня в  20:00 по мск!

Тема спикерской: ""Отрицание болезни в чистоте""

Спикер: Гена Израиль, 26 лет Ч.В., Израиль.

https://t.me/+z-y9RI8hZX00NWIy",not spam
Спасибо за ответ ❤️🙏,not spam
888,not spam
"Спасибо за группу, служение и за спикерскую 💕",not spam
Спасибо за возможность поспекирить и быть с вами ❤️,not spam
"могли бы написать мне в личку, у вас ограничения",not spam
"📍9 февраля. Принятие себя. 
«Принимая себя, мы впускаем других людей в свою жизнь, причем впервые в жизни мы можем сделать это бескорыстно», IP № 19, Принятие себя 
📄Многие из нас никогда не чувствовали сопричастности ни с чем, с самого раннего детства. Какой бы большой ни была компания людей, мы никогда не ощущали себя ее частью. Нам было очень сложно влиться в коллектив. Глубокая неуверенность в себе заставляла думать, что, если мы позволим другим узнать нас получше, мы будем отвергнуты. 
📄Возможно, именно на этой почве эгоцентризма и начала прорастать наша зависимость. Многие из нас скрывали боль отчуждения под маской безразличия. Мы говорили, обращаясь ко всему миру: «Я вам не нужен? Отлично, тогда мне тоже никто не нужен. У меня есть наркотики, и я  могу сам о себе позаботиться!». Чем дальше прогрессировала наша зависимость, тем выше становилась стена, которую мы строили вокруг себя. 
📄Эти стены начинают рушиться, когда мы находим принятие среди других выздоравливающих зависимых. Другие люди принимают нас, и тогда мы начинаем учиться важному принципу принятия себя.  А когда мы начинаем принимать себя, мы можем позволить другим принять участие в нашей жизни, не боясь, что нас отвергнут. 

🔋Только сегодня: Меня приняли в АН; я  чувствую себя здесь в своей тарелке. Сегодня, впуская других в мою жизнь, я чувствую себя в безопасности.",not spam
"Всем привет, есть кто с Анапы? Или рядом?",not spam
"Можно занять карточку на прочтение, напишите номер карточки и ваше имя 💜",not spam
Карта 5 Андрей,not spam
"Привет, долго жила в Анапе, знакома там с сообществом, можешь мне написать если есть вопросы куда пойти, контакты могу дать анонимных",not spam
Алан ежедневник,not spam
"Линара, 15 дней 🙂",not spam
Спасибо🙏🏾,not spam
"◻️ БАЛАНС ◻️
       

Темы:
⠀
💠 Ежедневник: 
⠀
📍9 февраля. Принятие себя. 
«Принимая себя, мы впускаем других людей в свою жизнь, причем впервые в жизни мы можем сделать это бескорыстно», IP № 19, Принятие себя 


🔷Дополнительные темы:
🔹
🔹
🔹

... 
🛢️ Бочонки  1 - 500 
🛢
🛢
🛢
... 

💙 НОВИЧКИ: 

🤍 ДО 30 ДНЕЙ: 
🤍Линара, 15 дней 
🤍

🩵ЮБИЛЯРЫ:
🩵
🩵


⏳Регламент 6 минут

🔊ОЧЕРЕДЬ: 
🔊Алан 

🔉Непреодолимое: 
🔉

Что бы занять очередь напишите
📝 ИМЯ+111
___

ОЧЕРЕДЬ ОТКРЫТА
_
⚡️Воздержитесь, пожалуйста, от мата и названий веществ  во время высказывания",not spam
Линара 111,not spam
Можно бочонок 333?,not spam
Жанна 111,not spam
Бочонок,not spam
"333) Довожу ли до конца то, что запланировал? (ответственность перед самим собой)",not spam
Ксюша 111,not spam
"Доп тема Подтверждаются ли мои реалистичные ожидания насчет прогресса в моем выздоровлении? Понимаю ли я, что выздоровление происходит со временем, а не внезапно?",not spam
"Доп тема • Если мы оказались способны хотя бы раз поступить здраво в ситуации, с которой мы никогда раньше не могли справиться, – это очевидное свидетельство здравомыслия. Был ли в моем выздоровлении подобный опыт? Опишите эти ситуации?",not spam
Рита111,not spam
Оля 111 Бочонок 325,not spam
"◻️ БАЛАНС ◻️
       

Темы:
⠀
💠 Ежедневник: 
⠀
📍9 февраля. Принятие себя. 
«Принимая себя, мы впускаем других людей в свою жизнь, причем впервые в жизни мы можем сделать это бескорыстно», IP № 19, Принятие себя 


🔷Дополнительные темы:
🔹 Подтверждаются ли мои реалистичные ожидания насчет прогресса в моем выздоровлении? Понимаю ли я, что выздоровление происходит со временем, а не внезапно? 
🔹 • Если мы оказались способны хотя бы раз поступить здраво в ситуации, с которой мы никогда раньше не могли справиться, – это очевидное свидетельство здравомыслия. Был ли в моем выздоровлении подобный опыт? Опишите эти ситуации? 
🔹

... 
🛢️ Бочонки  1 - 500 
🛢Грань между жадностью и экономностью. Как у меня проявляются эти качества?
🛢333) Довожу ли до конца то, что запланировал? (ответственность перед самим собой)
🛢
... 

💙 НОВИЧКИ: 

🤍 ДО 30 ДНЕЙ: 
🤍Линара, 15 дней 
🤍

🩵ЮБИЛЯРЫ:
🩵
🩵


⏳Регламент 6 минут

🔊ОЧЕРЕДЬ: 
🔊Алан , Линара , Ксения , Рита, Оля , Жанна , 

🔉Непреодолимое: 
🔉

Что бы занять очередь напишите
📝 ИМЯ+111
___

ОЧЕРЕДЬ ОТКРЫТА
_
⚡️Воздержитесь, пожалуйста, от мата и названий веществ  во время высказывания",not spam
325) Косвенное причинение ущерба – что это такое?,not spam
Выскажусь позже самая последняя,not spam
Денис 111,not spam
Рамиз 111,not spam
@mow8wom 😉,not spam
Катя111,not spam
/start,not spam
Я тоже суши заказал,not spam
Миша 111,not spam
"💰Напоминаем Вам о 7-ой традиции, которая говорит нам, что каждой группе АН следует быть на полном самообеспечении и отказываться от материальной помощи извне.

💸 Деньги пойдут на развитие сообщества Анонимные Наркоманы: развитие онлайн-группы, в обслуживающие комитеты для помощи тем, кто все еще страдает.

Все пожертвования производятся исключительно на добровольной основе. Вы можете перевести средства по следующим реквизитам:

📲 перевод СБП по номеру телефона 
+79263601283

✅""ПОЧТА БАНК"" 
✅ВТБ (с пометкой 7я традиция) 

💳 перевод по номеру карты:
2200 7706 5875 4553

🔹Получатель: Софья

➖ ➖ ➖ ➖ ➖ ➖ ➖ ➖ ➖
🔖Эта информация не касается новичков.",not spam
"Денчик поддержка тебе...
Батя твой в хорошем месте😊сам знаешь.....",not spam
"Бро , радостно ! Спасибо , приятное совпадение  что ты тут правда рад",not spam
"◻️ БАЛАНС ◻️
       

Темы:
⠀
💠 Ежедневник: 
⠀
📍9 февраля. Принятие себя. 
«Принимая себя, мы впускаем других людей в свою жизнь, причем впервые в жизни мы можем сделать это бескорыстно», IP № 19, Принятие себя 


🔷Дополнительные темы:
🔹 Подтверждаются ли мои реалистичные ожидания насчет прогресса в моем выздоровлении? Понимаю ли я, что выздоровление происходит со временем, а не внезапно? 
🔹 • Если мы оказались способны хотя бы раз поступить здраво в ситуации, с которой мы никогда раньше не могли справиться, – это очевидное свидетельство здравомыслия. Был ли в моем выздоровлении подобный опыт? Опишите эти ситуации? 
🔹

... 
🛢️ Бочонки  1 - 500 
🛢Грань между жадностью и экономностью. Как у меня проявляются эти качества?
🛢333) Довожу ли до конца то, что запланировал? (ответственность перед самим собой)
🛢325) Косвенное причинение ущерба – что это такое?
... 

💙 НОВИЧКИ: 

🤍 ДО 30 ДНЕЙ: 
🤍Линара, 15 дней 
🤍

🩵ЮБИЛЯРЫ:
🩵
🩵


⏳Регламент 6 минут

🔊ОЧЕРЕДЬ: 
🔊Алан , Линара , Ксения , Рита, Оля , Жанна , Денис , Рамиз , Катя , Миша 

🔉Непреодолимое: 
🔉

Что бы занять очередь напишите
📝 ИМЯ+111
___

ОЧЕРЕДЬ ЗАКРЫТА 
_
⚡️Воздержитесь, пожалуйста, от мата и названий веществ  во время высказывания",not spam
"Катя, большая поддержка тебе. ♥️ Очень понимаю тебя",not spam
Катя спасибо ты мне очень помогла высказыванием,not spam
6,not spam
🙏🏾♥️,not spam
❤️,not spam
❤️,not spam
♥️,not spam
Спасибо!!,not spam
Спасибо,not spam
"спасибо всем за опыт, группу и служения ❤️",not spam
"📍9 февраля. Принятие себя. 
«Принимая себя, мы впускаем других людей в свою жизнь, причем впервые в жизни мы можем сделать это бескорыстно», IP № 19, Принятие себя 
📄Многие из нас никогда не чувствовали сопричастности ни с чем, с самого раннего детства. Какой бы большой ни была компания людей, мы никогда не ощущали себя ее частью. Нам было очень сложно влиться в коллектив. Глубокая неуверенность в себе заставляла думать, что, если мы позволим другим узнать нас получше, мы будем отвергнуты. 
📄Возможно, именно на этой почве эгоцентризма и начала прорастать наша зависимость. Многие из нас скрывали боль отчуждения под маской безразличия. Мы говорили, обращаясь ко всему миру: «Я вам не нужен? Отлично, тогда мне тоже никто не нужен. У меня есть наркотики, и я  могу сам о себе позаботиться!». Чем дальше прогрессировала наша зависимость, тем выше становилась стена, которую мы строили вокруг себя. 
📄Эти стены начинают рушиться, когда мы находим принятие среди других выздоравливающих зависимых. Другие люди принимают нас, и тогда мы начинаем учиться важному принципу принятия себя.  А когда мы начинаем принимать себя, мы можем позволить другим принять участие в нашей жизни, не боясь, что нас отвергнут. 

🔋Только сегодня: Меня приняли в АН; я  чувствую себя здесь в своей тарелке. Сегодня, впуская других в мою жизнь, я чувствую себя в безопасности.",not spam
"Посмотрите, пожалуйста, неделю… очень не хватает соорганизаторов 🙏",not spam
"🍬 ЛУЧШЕЕ КАЗИНО, С CАМЫМ ВЫСОКИМ ШАНСОМ ВЫИГРЫША",not spam
